X,Y
-13195848.7741,4035402.7248
-13195878.761,4035395.5651
-13195802.4939,4035397.769
-13195836.5434,4035433.6863
-13195941.0932,4035371.5705
-13195915.134,4035386.1776
-13196769.1894,4034712.2387
-13194511.0199,4036134.238
-13194515.3771,4036111.5691
-13194903.6198,4035133.943
-13194916.1168,4035189.9957
-13194907.9351,4035243.596
-13194949.0492,4035170.2115
-13194861.0341,4035242.4534
-13194818.988,4035233.067
-13194897.7714,4035300.5471
-13194776.456,4035228.0899
-13194795.885,4035310.0158
-13194703.3063,4035222.0291
-13194812.8373,4035121.0002
-13194778.9857,4035172.5942
-13194866.388,4035287.2065
-13194791.009,4035141.8077
-13194862.5192,4035299.0202
-13194748.1043,4035140.3357
-13194838.201,4035288.1737
-13194755.4607,4035148.1977
-13194827.1472,4035290.3845
-13194757.6731,4035133.2686
-13194809.3231,4035285.2721
-13194748.1861,4035090.7742
-13194733.4336,4035089.004
-13194800.411,4035289.3482
-13194783.2777,4035282.7159
-13194735.9345,4035076.4815
-13194773.8821,4035283.7522
-13194742.0038,4035068.1467
-13194757.716,4035274.0802
-13194747.8927,4035061.011
-13194704.2009,4035335.4836
-13194695.0497,4035343.875
-13194675.9842,4035237.8032
-13194667.8738,4035245.5963
-13194672.5273,4035218.8803
-13194676.0045,4035209.0759
-13194677.2538,4035197.1816
-13194676.0306,4035193.7234
-13194685.8047,4035183.7499
-13194680.0118,4035179.5827
-13194833.0032,4035351.8469
-13194825.4766,4035373.5434
-13196734.4959,4034725.9741
-13196716.1348,4034737.4975
-13196731.643,4034744.1482
-13207967.4363,4034999.6552
-13208837.2756,4034917.8751
-13208744.6303,4034981.1533
-13208778.5889,4034980.4207
-13207912.7779,4034985.8096
-13193629.3871,4033967.0863
-13196697.0444,4034752.7404
-13196696.6868,4034767.0194
-13196675.7249,4034759.0418
-13207932.3999,4035006.362
-13208015.3369,4035746.792
-13208051.7386,4035827.4107
-13207926.9653,4035821.5361
-13198599.3648,4039215.1234
-13198709.5932,4039265.0355
-13198665.1402,4039315.6177
-13198689.1101,4039299.7443
-13198664.0327,4039371.3679
-13198636.6167,4039387.6875
-13198642.4683,4039355.2989
-13198695.8917,4039390.52
-13194435.4059,4033843.6982
-13196653.3755,4034768.674
-13196971.755,4037165.172
-13195124.4509,4035698.0065
-13197032.962,4037230.9082
-13197092.869,4036833.0676
-13196660.4876,4034787.3544
-13207833.7428,4035200.4109
-13208029.2289,4035075.5381
-13207896.7142,4035077.8464
-13198607.8046,4039190.6861
-13198568.4772,4039190.3644
-13198655.4893,4039243.3134
-13198687.3477,4039248.1139
-13198693.3356,4039222.8893
-13198662.1003,4039213.1505
-13198653.5346,4039283.3902
-13198697.3973,4039336.7917
-13196637.8351,4034777.0527
-13196639.9452,4034793.1225
-13196221.6821,4035384.5367
-13196196.8502,4035370.785
-13196171.4722,4035364.386
-13196150.7557,4035360.8857
-13196131.7605,4035368.2422
-13196114.1215,4035376.4805
-13196095.6509,4035384.6015
-13196083.8331,4035400.3717
-13196066.9114,4035460.0902
-13196115.8914,4035428.2539
-13196133.6113,4035420.5063
-13196150.1774,4035414.2158
-13207490.0344,4035603.7226
-13207457.643767,4035635.0258698
-13207850.915,4035889.9279
-13207458.8076,4035589.3596
-13207450.8737,4035599.3364
-13196813.511,4034638.3325
-13196835.7179,4034635.9772
-13196856.9658,4034634.0937
-13196821.1114,4034700.3195
-13196842.2073,4034698.1945
-13196860.9402,4034689.7409
-13196885.9333,4034683.0283
-13196908.6515,4034670.8923
-13196918.0848,4034699.1401
-13196928.8029,4034655.5023
-13196947.103,4034638.8045
-13196958.1507,4034617.6417
-13196979.0718,4034638.6125
-13196969.1571,4034600.7249
-13196978.2054,4034581.2762
-13196930.6423,4034560.8674
-13196921.9508,4034582.536
-13196909.9414,4034601.3534
-13196892.8196,4034612.1023
-13196875.9916,4034627.5719
-13196613.695,4034787.2017
-13193734.5708,4033758.4781
-13193754.5513,4033742.0946
-13193711.9383,4033693.089
-13193688.8001,4033709.2781
-13194002.8715,4033514.3903
-13193985.5082,4033546.8263
-13193954.7816,4033570.7129
-13193940.5337,4033597.9677
-13193929.0158,4033626.8681
-13193911.4571,4033657.5847
-13193897.5693,4033690.3509
-13193892.0747,4033723.2203
-13193836.0897,4033713.5142
-13193861.8916,4032969.9969
-13193886.8501,4032993.3106
-13193920.0338,4033012.6301
-13196167.845,4035451.3799
-13196162.9799,4035469.7396
-13196168.1089,4035487.9242
-13196144.6772,4035491.0942
-13196170.1262,4035419.5427
-13196176.2761,4035437.5961
-13193761.881,4034496.9907
-13193780.3048,4034514.026
-13193802.8566,4034535.1501
-13193815.3532,4034552.7697
-13193833.9862,4034569.9287
-13193857.1769,4034570.1734
-13193855.1428,4034588.9611
-13193872.8037,4034607.5143
-13193891.2968,4034626.9109
-13193920.1867,4034633.5514
-13193909.5611,4034646.6179
-13193931.2107,4034665.5796
-13193954.5261,4034665.7832
-13193951.1108,4034686.5651
-13193966.1465,4034705.4306
-13194005.1788,4034724.5751
-13193994.5859,4034703.3058
-13207550.4157,4035671.0246
-13207572.9959,4035712.8427
-13195553.9072941,4035513.42915163
-13195562.6957,4035490.1144
-13195581.6588,4035473.6774
-13195599.1925,4035453.8303
-13195632.1764,4035427.7853
-13195660.6494,4035393.7382
-13195149.9453,4036108.6357
-13195113.4602,4036078.9801
-13195122.4877,4036135.3277
-13195049.7863,4036080.1136
-13195082.0562,4036095.6237
-13193629.0583,4034447.1455
-13193612.1257,4034429.6392
-13196595.4915,4034793.4315
-13196598.4172,4034814.1398
-13207843.4888,4035784.8305
-13207921.6214,4035702.4953
-13193647.07,4034464.7355
-13193661.0485,4034484.3548
-13193680.4745,4034506.7941
-13194849.9363,4034850.3242
-13194863.9491,4034821.9039
-13194946.5905,4034959.5264
-13194807.9606,4034989.8596
-13194905.0269,4034806.1166
-13194913.4164,4034786.7022
-13194950.1521,4034868.7535
-13194955.6218,4034881.6997
-13194916.9239,4035061.2854
-13194956.7695,4034941.2787
-13196886.7984,4036716.9757
-13195809.7769,4035332.9977
-13195879.1919,4035324.0343
-13195934.889,4035293.1353
-13195981.0303,4035289.7404
-13195956.4343,4035292.1465
-13196927.0181,4038749.2184
-13196884.3647,4038682.7552
-13196841.184,4038641.0553
-13196816.6944,4038612.2568
-13196797.5462,4038578.7296
-13196789.5592,4038563.933
-13196766.7529,4038529.2232
-13196736.9742,4038504.7313
-13196865.2578,4038496.9958
-13196909.9612,4038581.4112
-13196953.3779,4038628.1381
-13196978.9308,4038652.5832
-13197005.619,4038706.2742
-13197006.5219,4038726.068
-13197006.9961,4038767.7647
-13197058.0161,4038683.9208
-13197062.8015,4038698.4386
-13197093.9033,4038792.0956
-13208532.7853,4034461.8008
-13208335.0318,4034480.734
-13195162.9576,4035675.8623
-13195190.6709,4035659.9503
-13195190.0576,4035615.4205
-13195220.2396,4035633.2734
-13195260.3984,4035607.9434
-13195301.4196,4035580.0476
-13195292.1985,4035549.8386
-13195331.4756,4035544.2363
-13208391.0656,4034420.588
-13208467.8872,4034417.2949
-13208438.7726,4034416.2096
-13193829.9195,4032957.3033
-13193795.3561,4032925.6085
-13193767.8753,4032919.7848
-13193736.5708,4032891.9848
-13193694.4405,4032876.7397
-13193673.3013,4032837.4929
-13193866.5363,4034538.5247
-13193849.5232,4034522.2457
-13193829.3494,4034525.8514
-13193811.7515,4034484.3424
-13193793.8907,4034467.7645
-13193870.4502,4034454.2597
-13193663.1745,4034524.4793
-13193644.2063,4034539.8636
-13208890.8591,4034939.7344
-13208399.8709,4034581.4332
-13208026.6934,4035599.0526
-13208034.0627,4035565.7856
-13208067.7305,4035637.0251
-13207869.3026,4035614.3043
-13196064.4221,4035414.1937
-13196031.1858,4035417.8297
-13196014.0916,4035417.3462
-13195986.8259,4035413.7627
-13195969.5638,4035424.7811
-13195954.0417,4035440.3537
-13195988.2714,4035467.6033
-13196017.3762,4035460.973
-13196006.8624,4035477.3985
-13196041.1142,4035457.8805
-13195116.7812,4035769.9752
-13195161.4246,4035759.2236
-13195076.258,4035772.5638
-13195214.6411,4035709.3904
-13194557.5927,4036492.6948
-13195213.9597,4035801.3986
-13194525.7696,4036454.0635
-13195213.8547,4035756.084
-13194515.8547,4036253.5613
-13195237.0869,4035732.5271
-13194575.2892,4036283.2958
-13195272.8141,4035653.832
-13194518.9713,4036313.0665
-13195298.2437,4035646.3371
-13194606.884,4036468.4371
-13195316.285,4035626.0212
-13194582.4152,4036413.5655
-13195318.735,4035645.4177
-13194577.8531,4036387.9599
-13195340.3929,4035619.9531
-13194582.4722,4036358.145
-13195353.1858,4035600.0284
-13194573.8209,4036342.2784
-13195370.3497,4035606.9265
-13195939.9255,4035622.1281
-13207450.3905,4035769.4984
-13207470.1536,4035812.6367
-13207477.4292,4035877.7584
-13207504.9206,4035920.2409
-13207347.0623,4035626.805
-13207304.6205,4035671.5388
-13207251.1739,4035691.3587
-13207192.2273,4035740.1273
-13207215.894,4035715.1138
-13207310.5925,4035736.7814
-13207258.0547,4035856.107
-13207290.6157,4035819.9712
-13207370.1357,4035705.7423
-13207494.6419,4035666.7907
-13207513.0164348,4035706.33856939
-13207581.0681,4035864.2271
-13207370.3865,4035858.9405
-13207463.26456,4035888.447155
-13207678.5565,4035886.9624
-13207693.7008,4035884.1395
-13207705.1353,4035893.8072
-13207264.6534,4035755.3238
-13207281.2878,4035766.5967
-13207340.6709,4035724.4388
-13207283.0837,4035741.4004
-13207302.7409,4035751.5819
-13207335.424,4035785.578
-13198623.3799,4039434.0108
-13198603.5182,4039524.1289
-13198526.4689,4039573.4407
-13198545.9586,4039596.046
-13198607.1308,4039582.6269
-13198554.5451,4039563.9151
-13194454.301,4033979.5874
-13194418.2907,4033973.3756
-13194393.9275,4034212.7755
-13194378.3573,4034226.6333
-13194348.8323,4034185.1572
-13194311.7719,4034137.4621
-13194273.5627,4034094.7997
-13194257.4708,4034062.5982
-13194237.4156,4034076.9386
-13197289.6315,4039133.023
-13197304.8714,4039041.8604
-13197315.037,4038977.8184
-13197303.5973,4038953.9503
-13197301.3882,4038930.7653
-13197280.6473,4038913.6712
-13197260.2988,4038898.0748
-13197243.1969,4038878.872
-13197230.1584,4038858.2918
-13197216.9632,4038834.7219
-13197208.6283,4038809.9066
-13197196.4492,4038787.7388
-13197173.3301,4038765.7269
-13197169.2395,4038743.7017
-13197166.5259,4038704.2971
-13197240.5356,4038963.8313
-13197212.3656,4038949.8212
-13197186.0056,4038927.794
-13197161.7449,4038902.664
-13197137.532,4038878.0686
-13197119.2745,4038850.1286
-13194438.3358,4034153.6666
-13194386.5348,4034201.8459
-13194372.4052,4034194.762
-13194337.8202,4034170.4581
-13194327.1494,4034154.0822
-13194300.3253,4034124.8008
-13194288.2445,4034109.9404
-13194271.6625,4034077.4789
-13197236.4829,4039025.0626
-13197217.6895,4039015.1592
-13197197.9149,4039004.6727
-13197179.6384,4038992.6132
-13197162.4106,4038982.3514
-13197142.0368,4038970.7413
-13197123.9851,4038962.2772
-13197107.8059,4038951.8451
-13197097.1696,4038936.34
-13197080.3444,4038921.8592
-13197071.354,4038904.8592
-13197063.7218,4038887.7795
-13197051.1353,4038870.616
-13197044.1661,4038856.8342
-13197038.897,4038837.2399
-13197032.6398,4038820.3308
-13197027.5486,4038803.6547
-13197014.9073,4038786.7124
-13196955.721,4038811.3506
-13197225.5275,4038959.9415
-13197201.6084,4038942.1092
-13197175.0336,4038916.1527
-13197152.1399,4038891.9232
-13197132.5523,4038862.5013
-13197117.866,4038834.2979
-13197109.2507,4038825.0224
-13197102.311,4038805.0011
-13193592.6944,4034410.3025
-13193573.4933,4034389.9925
-13193553.1602,4034369.9005
-13196928.7446,4038766.4825
-13196870.6899,4038666.0389
-13196893.5482,4038547.2009
-13196939.0283,4038611.2162
-13196985.7079,4038664.873
-13197087.3574,4038776.9716
-13194050.022,4033477.2124
-13194066.4464,4033427.9558
-13194076.1219,4033392.8649
-13194082.2408,4033354.3978
-13194110.6624,4033314.9521
-13194131.7262,4033265.4283
-13194156.4186,4033212.6268
-13194147.6712,4033160.1749
-13194127.4075,4033130.0112
-13194109.4489,4033119.3916
-13198101.4793,4039242.587
-13198088.2452,4039255.1444
-13198071.5981,4039267.6296
-13198054.6137,4039279.1324
-13198087.5208,4039311.6782
-13198101.8684,4039296.8586
-13198118.6661,4039286.119
-13198137.9389,4039276.3882
-13198175.1616,4039316.6453
-13198205.8379,4039335.1804
-13198201.0642,4039348.1832
-13198194.3358,4039365.7651
-13198183.9782,4039382.4191
-13198235.1442,4039405.215
-13198241.0612,4039388.9069
-13198248.9101,4039369.4487
-13198255.3305,4039352.1873
-13198298.9766,4039363.644
-13198291.4763,4039379.9243
-13198285.0822,4039398.2322
-13198281.4133,4039424.0143
-13198321.7565,4039442.0369
-13198330.6248,4039418.3976
-13198337.1182,4039393.2457
-13198343.6752,4039370.6706
-13198373.5722,4039391.6751
-13198374.8798,4039422.0962
-13198369.925,4039443.0703
-13198359.7964,4039458.7462
-13198353.3273,4039477.3917
-13198344.673,4039490.306
-13198398.9967,4039511.3828
-13198063.2143,4039127.6422
-13198075.0742,4039145.7439
-13198090.158,4039160.5234
-13198102.198,4039177.5531
-13198112.7331,4039195.1097
-13198128.198,4039212.1994
-13198143.2587,4039227.7421
-13198162.4247,4039246.2605
-13198178.1347,4039260.2179
-13198197.5844,4039271.9695
-13198215.3064,4039286.7022
-13198234.4784,4039298.2181
-13198257.1176,4039307.9904
-13198280.8198,4039313.0596
-13198301.2713,4039321.2606
-13198324.706,4039323.2286
-13198345.0629,4039329.3302
-13198363.2369,4039332.2329
-13198380.3538,4039339.563
-13198395.1863,4039350.5172
-13198410.4502,4039367.0268
-13198418.2386,4039383.9865
-13198439.3322063,4039404.51368548
-13198420.5602,4039424.6363
-13198420.6227,4039441.0882
-13198416.0474,4039459.7784
-13198408.7467,4039476.252
-13198399.8402,4039491.5486
-13196525.2082,4039074.7566
-13196917.859,4038709.3006
-13196897.847,4038693.3862
-13196881.8255,4038532.2047
-13196898.9834,4038569.2414
-13197044.112,4038669.9686
-13197060.5231155,4038716.46259971
-13197068.4446,4038747.9544
-13196926.6661,4038722.5503
-13196857.4114,4038658.4659
-13196827.7199,4038630.8938
-13196801.9139,4038596.5328
-13196777.6064,4038547.6387
-13196752.1059,4038517.8157
-13196726.4008,4038489.3326
-13196874.9154,4038514.3308
-13196923.873,4038600.1561
-13196961.9194,4038641.7537
-13197001.3008,4038748.1535
-13197034.4247,4038657.3885
-13197065.9301,4038735.9199
-13197076.7634,4038764.0113
-13208800.5819,4035532.9517
-13208798.9514,4035506.8927
-13208155.4796,4034018.804
-13208508.1568,4035082.0461
-13208657.5116,4035302.5585
-13208669.4549,4035323.0101
-13193619.4642,4033798.5291
-13193603.1445,4033821.0901
-13193593.2121,4033845.2511
-13193586.3819,4033875.5629
-13193737.2691,4033954.4434
-13193749.4895,4033965.4731
-13193635.9443,4033941.8953
-13193642.0358,4033916.9352
-13193649.5053,4033890.0363
-13193667.1543,4033889.8745
-13193655.4976,4033926.8175
-13193748.7028,4033923.3471
-13193732.2359,4033981.7886
-13193761.8216,4033987.6569
-13193560.3103,4034038.1074
-13193555.6715,4034014.0279
-13193564.3167,4033958.2027
-13193573.968,4033987.7406
-13193570.2779,4033930.3284
-13193658.4577,4033871.2741
-13193671.8882,4033841.737
-13193577.1088,4033901.0524
-13193700.9416,4033881.3278
-13193687.4403,4033908.2087
-13193685.0702,4033936.9933
-13193676.7894,4033967.184
-13193670.7308,4033991.389
-13193749.4517,4034573.7013
-13193769.3171,4034594.374
-13193752.0567,4034601.7625
-13193787.7253,4034613.6121
-13193769.9647,4034618.8326
-13193807.0798,4034630.501
-13193789.5359,4034637.8068
-13193824.1632,4034650.3524
-13193816.2429,4034662.8422
-13193843.0861,4034665.3733
-13193860.8685,4034687.4958
-13193843.2229,4034690.6286
-13193880.66,4034702.1636
-13193874.8601,4034723.2762
-13193898.0034,4034721.1367
-13193919.6687,4034739.2883
-13193920.6023,4034767.2764
-13193937.2366,4034758.681
-13193884.7833,4034554.8616
-13193866.4111,4034561.9856
-13193894.8449,4034482.6835
-13207627.6019,4034676.2813
-13207614.6978,4034652.5709
-13193501.5246,4034374.0958
-13193885.6997,4034178.5359
-13193911.6034,4034197.806
-13193867.923,4034383.159
-13193847.0533,4034362.1512
-13193820.5989,4034362.9647
-13193828.571,4034341.6192
-13193805.1175,4034324.4903
-13193788.7324,4034305.9251
-13193772.9991,4034283.8696
-13193762.2009,4034305.8027
-13193750.3545,4034263.9803
-13207799.6094,4035093.277
-13193509.5891,4034390.3857
-13193525.6568,4034406.5948
-13207128.3825,4037435.658
-13207214.9417,4037453.144
-13207243.023,4037444.6026
-13207258.4165,4037451.9225
-13207175.2201,4037531.6869
-13207192.7324,4037497.1764
-13207160.9177,4037481.275
-13207100.3211,4037611.0557
-13207135.9672,4037583.5022
-13207125.0278,4037656.1931
-13207098.8874,4037707.9508
-13194293.817,4033998.1642
-13193630.6231,4034523.0334
-13193615.3492,4034506.1357
-13193602.1654,4034489.1575
-13193572.3412,4034456.3428
-13194319.6796,4033958.5478
-13194315.9502,4033937.8386
-13195678.4645,4035367.7245
-13195288.009,4035925.328
-13195365.9494,4035411.166
-13196273.5875,4037044.2585
-13196154.1168,4035311.5454
-13207709.7471,4037710.1983
-13195468.0122,4035402.285
-13196161.5535,4035688.1141
-13196112.7801,4035489.8611
-13207733.9498,4037741.3765
-13194536.3621,4036240.1505
-13194524.7238,4036236.5258
-13194528.6957,4036228.9361
-13194564.2017,4036209.9768
-13194571.0493,4036202.2309
-13194570.7016,4036194.1694
-13194603.6974,4036106.7646
-13194713.3151,4036771.5439
-13194598.157,4035680.8461
-13194543.4983,4036276.0351
-13194536.381,4036269.3734
-13194547.956,4036232.0506
-13194536.3847,4036221.2579
-13194555.2924,4036213.952
-13194705.4348,4036624.4593
-13207771.7213,4037775.3787
-13196267.3718,4037007.1882
-13196888.0806,4038920.1447
-13196891.476,4038944.6107
-13207817.9936,4037823.0495
-13197409.2868,4038915.1508
-13197500.4194,4039008.7272
-13197556.94,4039040.739
-13197519.7581,4038919.3892
-13197546.0349,4038927.1749
-13197522.3238,4038829.6828
-13197639.8036,4038913.1817
-13197656.9009,4038894.8013
-13197674.5537,4038810.5085
-13197620.9496,4038795.3251
-13197445.6433,4039037.0415
-13197485.1537,4039036.8181
-13197508.9875,4038976.5893
-13197519.6784,4038988.0437
-13197518.4336,4038950.0713
-13197521.8218,4038893.7442
-13197528.0316,4038856.6636
-13197626.2292,4038939.7177
-13197681.3676,4038866.5507
-13197688.9254,4038835.158
-13197620.5378,4038852.4457
-13197626.6615,4038825.2834
-13196871.2252,4038894.5474
-13196916.4356,4038902.4273
-13196173.3193,4035311.4917
-13196206.3988,4035301.3102
-13196203.6878,4035327.1647
-13193834.5627,4034211.1986
-13193860.9232,4034234.4011
-13193882.4321,4034255.6596
-13193885.2061,4034283.6275
-13193879.4292,4034310.0064
-13193855.8352,4034288.1052
-13193834.4911,4034262.4876
-13193814.8355,4034244.0889
-13193795.1251,4034223.2256
-13193799.8881,4034205.436
-13193855.8441,4034433.7784
-13193834.8679,4034412.1061
-13193813.8261,4034396.4132
-13193794.3104,4034375.9493
-13193757.3856,4034339.2999
-13193773.639,4034330.2555
-13193736.233,4034318.4343
-13193715.0664,4034301.0795
-13193737.3894,4034293.2327
-13193755.6286,4034428.5107
-13193746.0734,4034444.6263
-13193741.0942,4034415.1599
-13193721.3279,4034418.3735
-13193724.0742,4034393.129
-13193705.6596,4034402.5759
-13193703.8752,4034373.1167
-13193682.6378,4034381.5856
-13193687.662,4034356.9582
-13193671.3398,4034333.7365
-13193648.9936,4034337.9954
-13193650.7492,4034317.0013
-13193633.406,4034295.1483
-13197084.8848,4039152.6022
-13197044.4036,4039134.8702
-13196992.0834,4039110.0141
-13196962.0035,4039085.3687
-13196926.7296,4039065.8006
-13196788.7147,4038987.8109
-13196759.4082,4038969.7308
-13196717.5586,4038898.0136
-13207793.7516,4035688.1005
-13196575.3138,4034807.1233
-13196552.7788,4034810.8025
-13196570.4891,4034827.7174
-13196534.9356,4034820.9075
-13196520.3517,4034832.8478
-13196491.9156,4034840.0888
-13196507.7485,4034854.8185
-13197920.8085,4039232.6368
-13197934.0898,4039221.9916
-13197953.8135,4039203.7283
-13197981.3294,4039228.9052
-13197971.632,4039242.4349
-13197952.7864,4039254.3995
-13197989.0126,4039287.1556
-13198003.2024,4039304.2962
-13198021.6573,4039314.9107
-13198033.7859,4039327.4709
-13198049.1331,4039340.289
-13198318.0671,4039473.423
-13198299.5147,4039462.907
-13198282.8425,4039456.1457
-13198263.4907,4039448.7994
-13198245.0184,4039443.5921
-13198225.7901,4039434.0532
-13198207.9706,4039426.8262
-13198188.5633,4039419.3751
-13198168.6824,4039407.5332
-13198146.7702,4039395.2389
-13198126.2192,4039387.8636
-13198106.0418,4039372.5206
-13198091.7124,4039359.7308
-13198073.9097,4039347.5137
-13207815.8566,4037459.0382
-13207776.9292,4037465.6489
-13207814.9288,4037386.9043
-13207966.6948,4037323.2934
-13208032.4224,4037384.1909
-13208048.9118,4037412.866
-13208094.395,4037472.2104
-13196928.6367,4038850.9612
-13196884.449,4038841.1806
-13196914.1802,4039037.7163
-13196914.11,4039020.591
-13196909.1177,4038999.1363
-13196902.7056,4038978.9501
-13196897.3061,4038960.8741
-13207749.3377,4035760.0979
-13207718.9991,4035820.1008
-13197064.7097,4039142.0257
-13197029.268,4039123.6255
-13196938.6506,4039078.2715
-13196841.1876,4039021.2031
-13196769.2941,4038980.133
-13196735.9928,4038950.1664
-13196717.109,4038917.9377
-13197438.9154,4038785.0302
-13197098.4193,4039162.0693
-13197016.1489,4039114.4595
-13196975.1894,4039094.237
-13196900.6895,4039063.3424
-13196830.0063,4039008.7821
-13196800.3287,4039000.5228
-13196720.905,4038940.3879
-13197358.7176,4038692.7077
-13196856.1988,4038353.3704
-13196792.2863,4038299.7204
-13196736.5767,4038372.358
-13196717.5657,4038394.4207
-13196676.9909,4038438.821
-13196657.8265,4038557.4
-13196642.0479,4038603.52
-13196700.6328,4038860.0305
-13196630.3332,4038742.7829
-13197413.9785,4038715.535
-13207761.0963,4037437.5073
-13207744.5954,4037411.3238
-13207778.7289,4037403.3926
-13207857.5937,4037443.4612
-13207908.8886,4037398.4178
-13207919.3907,4037436.0389
-13207982.8659,4037488.3461
-13207944.6639,4037465.4349
-13207966.6613,4037420.0077
-13208006.8189,4037467.0964
-13208074.4766,4037440.0964
-13208041.8297,4037513.5383
-13208075.0734,4037547.4916
-13208119.4728,4037508.6135
-13206917.6852,4037224.1832
-13206922.339,4037233.8615
-13207063.2412,4037367.4398
-13207286.1349,4037821.1585
-13207271.6750306,4037797.95259407
-13195363.2782,4035581.5922
-13195386.2177,4035571.3486
-13195400.7433,4035563.3867
-13195400.2716,4035550.622
-13195419.2644,4035551.3522
-13195462.6494,4035547.2828
-13196836.9761,4038327.9521
-13196819.3156,4038301.5972
-13196748.2466065,4038350.54765951
-13196691.1688,4038413.0342
-13196652.5481,4038454.1656
-13196631.9729,4038482.1727
-13196615.842,4038628.6626
-13196594.1511,4038656.3664
-13196640.4444,4038778.7344
-13196674.7066,4038848.955
-13196705.1773063,4038879.36663067
-13196773.9543,4038323.2812
-13196785.4376,4038472.9111
-13196745.5875,4038450.9706
-13196645.4103,4038514.8814
-13196568.9045,4038705.8942
-13196585.3861,4038674.9769
-13196639.3857,4038759.1776
-13196675.7033,4038827.6426
-13197437.9023,4038756.3204
-13206899.8486075,4036664.50300753
-13206894.4205,4036640.7001
-13206862.8852,4036433.2604
-13206846.0553,4036875.0968
-13207020.7196,4037350.7739
-13207301.7893,4037786.3767
-13208051.2335,4037710.711
-13208017.9046,4037710.8589
-13208033.8088,4037710.1874
-13208159.2227,4038272.6883
-13208178.7703,4038290.2537
-13207915.7357,4037668.9103
-13207939.085,4037630.5285
-13207961.1035,4037612.6872
-13208066.3273,4037785.7644
-13208033.7433,4037784.4218
-13207948.617,4037706.9432
-13208220.3159,4038232.5291
-13208260.5895,4038204.9315
-13208219.6217,4038169.4797
-13208120.5555,4038210.8019
-13208000.7654,4037549.4669
-13208036.3658,4037576.0434
-13208084.5221,4037596.4346
-13207990.645,4037586.6422
-13208027.127,4037652.9387
-13208068.9989,4037663.7167
-13208010.5824,4037768.2709
-13207973.0626,4037759.4036
-13208183.8252,4038317.8657
-13208180.0682,4038160.867
-13206866.2495,4036894.9371
-13207660.3474,4037612.5533
-13207642.5133,4037607.5151
-13207695.3577,4037663.3882
-13207675.5878,4037687.5955
-13193640.8384,4034621.9854
-13193586.6395,4034476.9419
-13193557.9955,4034440.5948
-13193541.8266,4034427.7815
-13194306.1503,4035900.2917
-13194318.5178,4035880.8137
-13194327.6721,4035864.118
-13194344.7976,4035846.5098
-13194359.0179,4035828.8303
-13194374.77,4035814.9016
-13194386.3937,4035801.168
-13194323.3467,4035812.0985
-13194301.5164,4035809.7397
-13194282.4698,4035812.8018
-13194259.3208,4035808.465
-13194261.5185,4035762.0792
-13195319.2272,4035561.54
-13195345.6495,4035533.2607
-13195368.6502,4035520.4274
-13195387.8419,4035508.5311
-13195402.5662,4035501.6636
-13195408.9649,4035494.163
-13195425.3001,4035506.684
-13195444.448,4035507.2853
-13195477.9117,4035510.1249
-13195461.4804,4035504.0728
-13208296.9506,4037889.5391
-13208266.7598,4037901.7642
-13208155.7628,4037905.6299
-13208147.1172,4037868.2382
-13208160.1014,4037823.0361
-13208192.2654,4037780.5846
-13208220.1784,4037759.4908
-13208204.2906,4037728.38
-13208155.7213,4037744.8364
-13208141.2182,4037657.2296
-13208124.9828,4037682.009
-13192914.4357,4045939.3297
-13192849.7385,4046006.1918
-13192813.9466,4046064.0773
-13192793.8445,4046112.0861
-13192953.2337,4045803.2244
-13195504.9233,4035510.9355
-13195513.0571,4035476.2888
-13195534.571,4035460.1626
-13195548.422,4035444.6038
-13195576.5052,4035409.4065
-13195598.4919,4035395.1858
-13195614.0067,4035372.4813
-13195627.8353,4035350.4903
-13192764.099,4036184.7488
-13192721.4327,4036370.1879
-13192698.2644,4036397.1358
-13192667.9682,4036427.0145
-13192656.3919,4036460.5151
-13194283.8124,4035860.9462
-13194358.902,4035718.3662
-13194350.3248,4035771.2123
-13194324.6229,4035761.0631
-13194286.8088,4035770.1664
-13194307.6076,4035765.5852
-13207215.8638,4037604.1402
-13207160.6401,4037692.3683
-13207268.7927,4037556.0804
-13207251.3374,4037563.835
-13193612.2424,4033195.9915
-13193608.0296,4033056.694
-13193599.4959,4033028.4159
-13193602.4258,4032992.2083
-13193609.1958,4032953.6312
-13193561.6442,4032899.4282
-13193552.5796,4032933.658
-13193544.2403,4032972.0572
-13193540.0373,4033081.5918
-13193543.3847,4033118.3419
-13193582.7684,4033652.5835
-13193588.0166,4033623.5356
-13193602.9521,4033583.783
-13193565.859,4033562.5535
-13193609.726,4033527.8579
-13193587.3728,4033549.5099
-13193604.2013,4033463.6052
-13195130.6797,4036178.6104
-13195091.2563,4036201.0484
-13195084.8921,4036161.5184
-13195064.0228,4036137.9542
-13195030.2337,4036127.4895
-13195010.157,4036080.2831
-13194996.3133,4036136.0188
-13194980.3996,4036071.1949
-13207137.6242,4037742.9669
-13207303.7846,4037512.8885
-13207324.936,4037512.7137
-13207341.2235,4037536.6481
-13193426.6963,4033915.1106
-13193666.1463,4034020.0598
-13193669.1009,4034048.8455
-13193652.5917,4034059.1436
-13193668.0462,4034076.1234
-13193673.9621,4034109.9688
-13193821.4352,4034037.2838
-13193827.0976,4034001.5942
-13193775.3614,4033965.8933
-13194001.3666,4035668.4463
-13194006.1002,4035647.8469
-13194001.4295,4035613.3679
-13193995.4915,4035592.725
